AE_CODE,DT_DEBUT,NS_ETAB_ID,CP_LOC_COM_IMPL,DT_FIN,NOM_ETAB,AE_OBJ_ID,TELEPHONE_ETAB,PROV_ETAB,TE_LIBL_CRT,DGSP_OBJ_ID,URL_ETAB,NUMERO_FASE_ETAB,CO_UNI_ID,AE_NOM,ADRS_IMPL,_version_,CO_ETUDE_ID,RESEAU,id
1 D1 1D,2014-09-01,2738,6820 - FLORENVILLE - FLORENVILLE,9999-12-31,INSTITUT SAINTE-ANNE,97,061-31 12 18,LUXEMBOURG,1 D1 1D,46,,2738,112,Type 1 premier degré première année différenciée,"Rue de la Station 2 ",1732987698562465802,GT11D,Libre confessionnel,2738
1 D1 1C,2014-09-01,2756,6760 - VIRTON - VIRTON,9999-12-31,ATHENEE ROYAL NESTOR OUTER,93,063-57 73 30,LUXEMBOURG,1 D1 1C,45,,2756,112,Type 1 premier degré première année commune,"Faubourg d'Arival 48 ",1732987698562465803,GT11C,WBE,2756
1 D1 1D,2014-09-01,2757,6760 - VIRTON - VIRTON,9999-12-31,Collège Notre-Dame du Bonlieu,97,063-58 86 30,LUXEMBOURG,1 D1 1D,46,,2757,112,Type 1 premier degré première année différenciée,"Rue Chanoine Crousse 1 ",1732987698562465805,GT11D,Libre confessionnel,2757
1 D1 1D,2014-09-01,2758,6760 - VIRTON - VIRTON,9999-12-31,Institut de la Sainte Famille I.S.F.,97,063-58 88 60,LUXEMBOURG,1 D1 1D,46,,2758,112,Type 1 premier degré première année différenciée,"Rue des Fossés 22 ",1732987698563514371,GT11D,Libre confessionnel,2758
1 D1 1D,2014-09-01,2762,6760 - VIRTON - VIRTON,9999-12-31,INSTITUT DES ARTS ET METIERS,97,063-58 89 20,LUXEMBOURG,1 D1 1D,46,,2762,112,Type 1 premier degré première année différenciée,"Rue des Fossés 22 ",1732987698563514375,GT11D,Libre confessionnel,2762
1 D1 1D,2014-09-01,2776,6720 - HABAY - HABAY-LA-NEUVE,9999-12-31,COMMUNAUTE SCOLAIRE SAINT-BENOIT 1er DEGRE,97,063-42 22 48,LUXEMBOURG,1 D1 1D,46,,2776,112,Type 1 premier degré première année différenciée,"Avenue de la Gare 68 ",1732987698567708672,GT11D,Libre confessionnel,2776
1 D1 1D,2014-09-01,2787,5537 - ANHEE - DENEE,9999-12-31,COLLEGE SAINT-BENOIT DE MAREDSOUS,97,082-69 82 05,NAMUR,1 D1 1D,46,,2787,112,Type 1 premier degré première année différenciée,"Rue de Maredsous 12 ",1732987698567708674,GT11D,Libre confessionnel,2787
1 D1 1D,2014-09-01,2792,5570 - BEAURAING - BEAURAING,9999-12-31,ATHENEE ROYAL NORBERT COLLARD,97,082-71 13 02,NAMUR,1 D1 1D,46,,2792,112,Type 1 premier degré première année différenciée,"Rue de Dinant 23 ",1732987698567708678,GT11D,WBE,2792
1 D1 1D,2014-09-01,2793,5570 - BEAURAING - BEAURAING,9999-12-31,INSTITUT NOTRE-DAME,97,082-71 02 20,NAMUR,1 D1 1D,46,,2793,112,Type 1 premier degré première année différenciée,"Rue de Givet 21 ",1732987698568757248,GT11D,Libre confessionnel,2793
1 D1 1D,2014-09-01,2794,5570 - BEAURAING - BEAURAING,9999-12-31,Institut Notre-Dame du Sacré-Coeur,97,082-71 17 97,NAMUR,1 D1 1D,46,,2794,112,Type 1 premier degré première année différenciée,"Rue de Rochefort 92 ",1732987698568757250,GT11D,Libre confessionnel,2794
1 D1 1D,2014-09-01,2805,5590 - CINEY - CINEY,9999-12-31,ATHENEE ROYAL DU CONDROZ JULES DELOT,97,083-21 15 12,NAMUR,1 D1 1D,46,,2805,112,Type 1 premier degré première année différenciée,"Square Omer Bertrand 1 ",1732987698568757258,GT11D,WBE,2805
1 D1 1D,2014-09-01,2806,5590 - CINEY - CINEY,9999-12-31,Ecole provinciale d'agronomie et des sciences de Ciney,97,081-77 67 90,NAMUR,1 D1 1D,46,,2806,112,Type 1 premier degré première année différenciée,"RUE DE SAINT-QUENTIN 14 ",1732987698569805825,GT11D,Subventionné provincial,2806
1 D1 1D,2014-09-01,2807,5590 - CINEY - CINEY,9999-12-31,INSTITUT SAINT-JOSEPH - ENSEIGNEMENT GENERAL,97,083-23 21 50,NAMUR,1 D1 1D,46,,2807,112,Type 1 premier degré première année différenciée,"Rue Saint-Hubert 14 16 ",1732987698569805827,GT11D,Libre confessionnel,2807
1 D1 1D,2014-09-01,2808,5590 - CINEY - CINEY,9999-12-31,INSTITUT DE LA PROVIDENCE,97,083-23 43 80,NAMUR,1 D1 1D,46,,2808,112,Type 1 premier degré première année différenciée,"Rue Piconette 1 ",1732987698569805831,GT11D,Libre confessionnel,2808
1 D1 1D,2014-09-01,2809,5590 - CINEY - CINEY,9999-12-31,INSTITUT SAINT-JOSEPH - ENSEIGNEMENT TECHNIQUE,97,083-23 21 60,NAMUR,1 D1 1D,46,,2809,112,Type 1 premier degré première année différenciée,"Rue Saint-Hubert 14 16 ",1732987698570854400,GT11D,Libre confessionnel,2809
1 D1 1D,2014-09-01,2824,5500 - DINANT - BOUVIGNES-SUR-MEUSE,9999-12-31,COLLEGE NOTRE-DAME,97,082-22 32 52,NAMUR,1 D1 1D,46,,2824,112,Type 1 premier degré première année différenciée,"Rue Cardinal Mercier 29 ",1732987698570854406,GT11D,Libre confessionnel,2824
1 D1 1D,2014-09-01,2826,1050 - IXELLES - IXELLES,9999-12-31,Athénée royal Dinant-Herbuchenne,97,082-22 25 65,BRUXELLES-CAPITALE,1 D1 1D,46,,2826,112,Type 1 premier degré première année différenciée,"Rue de Londres 15 ",1732987698570854412,GT11D,WBE,2826
1 D1 1D,2014-09-01,2865,5580 - ROCHEFORT - JEMELLE,9999-12-31,ATHENEE ROYAL ROCHEFORT-JEMELLE,97,084-34 09 10,NAMUR,1 D1 1D,46,,2865,112,Type 1 premier degré première année différenciée,"Domaine de Harzir  ",1732987698571902979,GT11D,WBE,2865
1 D1 1D,2014-09-01,2866,5580 - ROCHEFORT - JEMELLE,9999-12-31,INSTITUT JEAN XXIII,97,084-21 13 45,NAMUR,1 D1 1D,46,,2866,112,Type 1 premier degré première année différenciée,"Place Sainte-Marguerite 5 ",1732987698571902983,GT11D,Libre confessionnel,2866
1 D1 1D,2014-09-01,2894,5300 - ANDENNE - ANDENNE,9999-12-31,ATHENEE ROYAL JEAN TOUSSEUL,97,085-27 87 70,NAMUR,1 D1 1D,46,,2894,112,Type 1 premier degré première année différenciée,"Rue Adeline Henin 4 ",1732987698571902985,GT11D,WBE,2894
1 D1 1D,2014-09-01,2895,5000 - NAMUR - NAMUR,9999-12-31,INSTITUT PROVINCIAL ENSEIGNEMENT SECONDAIRE,97,081-77 68 06,NAMUR,1 D1 1D,46,,2895,112,Type 1 premier degré première année différenciée,"PLACE DU THEATRE 3 ",1732987698574000131,GT11D,Subventionné provincial,2895
1 D1 1D,2014-09-01,2896,5300 - ANDENNE - ANDENNE,9999-12-31,INSTITUT SAINTE-BEGGE,97,085-84 14 70,NAMUR,1 D1 1D,46,,2896,112,Type 1 premier degré première année différenciée,"Avenue Roi Albert 136 ",1732987698574000137,GT11D,Libre confessionnel,2896
1 D1 1D,2014-09-01,2915,5310 - EGHEZEE - EGHEZEE,9999-12-31,COLLEGE ABBE NOEL,97,081-81 02 10,NAMUR,1 D1 1D,46,,2915,112,Type 1 premier degré première année différenciée,"Rue du Collège 4 ",1732987698574000139,GT11D,Libre confessionnel,2915
1 D1 1D,2014-09-01,2920,5150 - FLOREFFE - FLOREFFE,9999-12-31,SEMINAIRE DE FLOREFFE,97,081-44 71 40,NAMUR,1 D1 1D,46,,2920,112,Type 1 premier degré première année différenciée,"Rue du Séminaire 7 ",1732987698575048705,GT11D,Libre confessionnel,2920
1 D1 1D,2021-09-01,2965,5100 - NAMUR - JAMBES,9999-12-31,ATHENEE ROYAL DE JAMBES,97,081-33 16 20,NAMUR,1 D1 1D,46,,2965,112,Type 1 premier degré première année différenciée,"Rue de Géronsart 150 ",1732987698575048709,GT11D,WBE,2965
1 D1 1D,2014-09-01,2968,5100 - NAMUR - JAMBES,9999-12-31,INSTITUT SAINTE MARIE,97,081-30 13 30,NAMUR,1 D1 1D,46,,2968,112,Type 1 premier degré première année différenciée,"Chaussée de Liège 246 ",1732987698575048711,GT11D,Libre confessionnel,2968
1 D1 1D,2014-09-01,2969,5100 - NAMUR - JAMBES,9999-12-31,INSTITUT SAINT-JOSEPH,97,081-32 04 70,NAMUR,1 D1 1D,46,,2969,112,Type 1 premier degré première année différenciée,"Rue Mazy 20 ",1732987698575048715,GT11D,Libre confessionnel,2969
1 D1 1D,2014-09-01,2973,5002 - NAMUR - SAINT-SERVAIS,9999-12-31,COLLEGE SAINT-SERVAIS,97,081-72 90 11,NAMUR,1 D1 1D,46,,2973,112,Type 1 premier degré première année différenciée,"Rue de la Pépinière 101 ",1732987698576097281,GT11D,Libre confessionnel,2973
1 D1 1D,2018-09-01,2974,5000 - NAMUR - NAMUR,9999-12-31,ECOLE PROFESSIONNELLE,97,081-72 90 11,NAMUR,1 D1 1D,46,,2974,112,Type 1 premier degré première année différenciée,"Rue Asty-Moulin 19 ",1732987698581340162,GT11D,Libre confessionnel,2974
1 D1 1D,2014-09-01,2977,5101 - NAMUR - ERPENT,9999-12-31,COLLEGE NOTRE-DAME DE LA PAIX,97,081-30 19 61,NAMUR,1 D1 1D,46,,2977,112,Type 1 premier degré première année différenciée,"Pl Notre-Dame de la Paix 5 ",1732987698581340164,GT11D,Libre confessionnel,2977
1 D1 1D,2014-09-01,2980,5020 - NAMUR - MALONNE,9999-12-31,INSTITUT SAINT-BERTHUIN,97,081-44 72 30,NAMUR,1 D1 1D,46,,2980,112,Type 1 premier degré première année différenciée,"Fond de Malonne 129 ",1732987698581340166,GT11D,Libre confessionnel,2980
1 D1 1D,2014-09-01,2989,5000 - NAMUR - NAMUR,9999-12-31,INSTITUT SAINT-LOUIS,97,081-25 61 80,NAMUR,1 D1 1D,46,,2989,112,Type 1 premier degré première année différenciée,"Rue Pepin 7 ",1732987698581340168,GT11D,Libre confessionnel,2989
1 D1 1D,2014-09-01,2991,5000 - NAMUR - NAMUR,9999-12-31,Etablissement des Soeurs de Notre-Dame,97,081-25 50 10,NAMUR,1 D1 1D,46,,2991,112,Type 1 premier degré première année différenciée,"Rue du Lombard 41 ",1732987698581340170,GT11D,Libre confessionnel,2991
1 D1 1D,2014-09-01,2992,5000 - NAMUR - NAMUR,9999-12-31,COMMUNAUTE SCOLAIRE SAINTE-MARIE,97,081-22 92 04,NAMUR,1 D1 1D,46,,2992,112,Type 1 premier degré première année différenciée,"Rue du Président 28 ",1732987698581340172,GT11D,Libre confessionnel,2992
1 D1 1D,2014-09-01,2998,5000 - NAMUR - NAMUR,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE FELICIEN ROPS,97,081-25 76 00,NAMUR,1 D1 1D,46,,2998,112,Type 1 premier degré première année différenciée,"Rue du Quatrième Génie 2 ",1732987698582388736,GT11D,WBE,2998
1 D1 1D,2014-09-01,2999,5000 - NAMUR - NAMUR,9999-12-31,INSTITUT TECHNIQUE,97,081-72 90 11,NAMUR,1 D1 1D,46,,2999,112,Type 1 premier degré première année différenciée,"RUE ASTY MOULIN 60 ",1732987698582388740,GT11D,Libre confessionnel,2999
1 D1 1D,2014-09-01,3001,5000 - NAMUR - NAMUR,9999-12-31,INSTITUT SAINTE-URSULE,97,081-25 10 50,NAMUR,1 D1 1D,46,,3001,112,Type 1 premier degré première année différenciée,"Rue de Bruxelles 78 ",1732987698582388742,GT11D,Libre confessionnel,3001
1 D1 1D,2014-09-01,3002,5000 - NAMUR - NAMUR,9999-12-31,INSTITUT ILON SAINT-JACQUES,97,081-25 37 81,NAMUR,1 D1 1D,46,,3002,112,Type 1 premier degré première année différenciée,"Rue des Carmes 12 ",1732987698582388745,GT11D,Libre confessionnel,3002
1 D1 1D,2014-09-01,3005,5020 - NAMUR - SUARLEE,9999-12-31,INSTITUT DES TECHNIQUES ET DES COMMERCES AGRO-ALIMENTAIRES,97,081-56 90 64,NAMUR,1 D1 1D,46,,3005,112,Type 1 premier degré première année différenciée,"Chaussée de Nivelles 204 ",1732987698582388747,GT11D,WBE,3005
1 D1 1D,2014-09-01,3007,5000 - NAMUR - NAMUR,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE HENRI MAUS,97,081-25 50 85,NAMUR,1 D1 1D,46,,3007,112,Type 1 premier degré première année différenciée,"Place de l'Ecole des Cadets 4 ",1732987698583437320,GT11D,WBE,3007
1 D1 1D,2014-09-01,3010,5000 - NAMUR - NAMUR,9999-12-31,"INSTITUT D'ENSEIGNEMENT DES ARTS, TECHNIQUES, SCIENCES ET ARTISANAT - I.A.T.A.",97,081-25 60 60,NAMUR,1 D1 1D,46,,3010,112,Type 1 premier degré première année différenciée,Rue de la Montagne 43 A,1732987698583437324,GT11D,Libre confessionnel,3010
1 D1 1D,2014-09-01,3020,5020 - NAMUR - CHAMPION,9999-12-31,INSTITUT DE LA PROVIDENCE,97,081-20 85 00,NAMUR,1 D1 1D,46,,3020,112,Type 1 premier degré première année différenciée,"Place du Couvent 3 ",1732987698584485888,GT11D,Libre confessionnel,3020
1 D1 1D,2014-09-01,3047,5060 - SAMBREVILLE - TAMINES,9999-12-31,ATHENEE ROYAL TAMINES,97,071-26 04 60,NAMUR,1 D1 1D,46,,3047,112,Type 1 premier degré première année différenciée,"Avenue Président Roosevelt 57 ",1732987698584485890,GT11D,WBE,3047
1 D1 1D,2014-09-01,3048,6224 - FLEURUS - WANFERCEE-BAULET,9999-12-31,COMMUNAUTE EDUCATIVE SAINT-JEAN-BAPTISTE (2E ET 3E DEGRES),97,071-77 11 07,NAMUR,1 D1 1D,46,,3048,112,Type 1 premier degré première année différenciée,"Rue des Dames 5 ",1732987698584485895,GT11D,Libre confessionnel,3048
1 D1 1D,2014-09-01,3049,6224 - FLEURUS - WANFERCEE-BAULET,9999-12-31,COMMUNAUTE EDUCATIVE SAINT-JEAN-BAPTISTE,97,071-77 11 07,NAMUR,1 D1 1D,46,,3049,112,Type 1 premier degré première année différenciée,"Rue des Dames 5 ",1732987698585534467,GT11D,Libre confessionnel,3049
1 D1 1D,2014-09-01,3057,5060 - SAMBREVILLE - AUVELAIS,9999-12-31,COLLEGE SAINT-ANDRE (enseignement technique et professionnel),97,071-77 26 91,NAMUR,1 D1 1D,46,,3057,112,Type 1 premier degré première année différenciée,"Rue du Voisin 124 ",1732987698585534479,GT11D,Libre confessionnel,3057
1 D1 1D,2014-09-01,3058,5070 - FOSSES-LA-VILLE - FOSSES-LA-VILLE,9999-12-31,COLLEGE SAINT-ANDRE (enseignement général),97,071-26 05 00,NAMUR,1 D1 1D,46,,3058,112,Type 1 premier degré première année différenciée,"Place du Chapitre 4 ",1732987698586583043,GT11D,Libre confessionnel,3058
1 D1 1D,2014-09-01,3071,5030 - GEMBLOUX - GEMBLOUX,9999-12-31,ATHENEE ROYAL GEMBLOUX,97,081-61 14 13,NAMUR,1 D1 1D,46,,3071,112,Type 1 premier degré première année différenciée,"Rue Gustave Docq 26 ",1732987698586583045,GT11D,WBE,3071
1 D1 1D,2014-09-01,3074,5030 - GEMBLOUX - GEMBLOUX,9999-12-31,COLLEGE SAINT-GUIBERT D.O.A.,97,081-62 64 80,NAMUR,1 D1 1D,46,,3074,112,Type 1 premier degré première année différenciée,"Place de l'Orneau 21 ",1732987698586583047,GT11D,Libre confessionnel,3074
1 D1 1D,2014-09-01,3075,1180 - UCCLE - UCCLE,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE GEMBLOUX,97,081-62 53 90,BRUXELLES-CAPITALE,1 D1 1D,46,,3075,112,Type 1 premier degré première année différenciée,Rue de la madeleine 15 141,1732987698586583051,GT11D,WBE,3075
1 D1 1D,2014-09-01,3104,5660 - COUVIN - COUVIN,9999-12-31,INSTITUT SAINTE-MARIE,97,060-34 40 39,NAMUR,1 D1 1D,46,,3104,112,Type 1 premier degré première année différenciée,"Rue Noiret 6 ",1732987698587631622,GT11D,Libre confessionnel,3104
1 D1 1D,2014-09-01,3107,5660 - COUVIN - COUVIN,9999-12-31,ATHENEE ROYAL JEAN REY,97,060-34 46 74,NAMUR,1 D1 1D,46,,3107,112,Type 1 premier degré première année différenciée,"La Croisette 1 ",1732987698587631628,GT11D,WBE,3107
1 D1 1D,2014-09-01,3117,5620 - FLORENNES - FLORENNES,9999-12-31,ATHENEE ROYAL FLORENNES,97,071-68 83 23,NAMUR,1 D1 1D,46,,3117,112,Type 1 premier degré première année différenciée,"Rue des Ecoles 21 ",1732987698588680194,GT11D,WBE,3117
1 D1 1D,2014-09-01,3121,5620 - FLORENNES - FLORENNES,9999-12-31,INSTITUT SAINT-JOSEPH D.O.A.,97,071-68 82 58,NAMUR,1 D1 1D,46,,3121,112,Type 1 premier degré première année différenciée,"Rue de Corenne 1 ",1732987698588680196,GT11D,Libre confessionnel,3121
1 D1 1D,2013-09-01,3131,5600 - PHILIPPEVILLE - PHILIPPEVILLE,9999-12-31,"ATHENEE ROYAL ""JEAN ROSTAND"" DE PHILIPPEVILLE",97,071-66 69 57,NAMUR,1 D1 1D,46,,3131,112,Type 1 premier degré première année différenciée,"Avenue de Samart 2 B ",1732987698588680198,GT11D,WBE,3131
1 D1 1D,2014-09-01,3132,5600 - PHILIPPEVILLE - PHILIPPEVILLE,9999-12-31,Institut Notre-Dame,97,071-66 61 61,NAMUR,1 D1 1D,46,,3132,112,Type 1 premier degré première année différenciée,"Rue Eglise Saint-Philippe 10 A ",1732987698588680202,GT11D,Libre confessionnel,3132
1 D1 1D,2014-09-01,3152,1000 - BRUXELLES - BRUXELLES,9999-12-31,INSTITUT DE MOT-COUVREUR,97,02-505 59 00,BRUXELLES-CAPITALE,1 D1 1D,46,,3152,112,Type 1 premier degré première année différenciée,"Pl Nouveau Marché Grains 24 ",1732987698588680204,GT11D,Subventionné communal,3152
1 D1 1D,2014-09-01,3156,1070 - ANDERLECHT - ANDERLECHT,9999-12-31,ATHENEE JOSEPH BRACOPS,97,02-431 94 01,BRUXELLES-CAPITALE,1 D1 1D,46,,3156,112,Type 1 premier degré première année différenciée,"Rue de la Procession 78 ",1732987698588680206,GT11D,Subventionné communal,3156
1 D1 1D,2014-09-01,3157,4000 - LIEGE - LIEGE,9999-12-31,Centre d'enseignement libre S2J - Institut Saint-Sépulcre,97,04-226 04 66,LIEGE,1 D1 1D,46,,3157,112,Type 1 premier degré première année différenciée,"Rue Sainte-Marguerite 64 ",1732987698589728771,GT11D,Libre confessionnel,3157
1 D1 1D,2014-09-01,3158,1030 - SCHAERBEEK - SCHAERBEEK,9999-12-31,INSTITUT DE LA VIERGE FIDELE,97,02-736 84 97,BRUXELLES-CAPITALE,1 D1 1D,46,,3158,112,Type 1 premier degré première année différenciée,"Place de Jamblinne de Meux 14 ",1732987698589728773,GT11D,Libre confessionnel,3158
1 D1 1D,2014-09-01,3192,1300 - WAVRE - WAVRE,9999-12-31,INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE,97,010-22 33 76,BRABANT WALLON,1 D1 1D,46,,3192,112,Type 1 premier degré première année différenciée,"Avenue Bohy 51 ",1732987698590777345,GT11D,Subventionné provincial,3192
1 D1 1D,2014-09-01,3198,1180 - UCCLE - UCCLE,2021-08-31,Institut Emile Gryzon,97,02-526 74 00,BRUXELLES-CAPITALE,1 D1 1D,46,,3198,112,Type 1 premier degré première année différenciée,"Rue de Stalle 292B ",1732987698596020224,GT11D,COCOF,3198
1 D1 1D,2014-09-01,3206,7520 - TOURNAI - RAMEGNIES-CHIN,9999-12-31,INSTITUT SAINT-LUC,97,069-25 03 50,HAINAUT,1 D1 1D,46,,3206,112,Type 1 premier degré première année différenciée,"Chaussée de Tournai 7 ",1732987698596020226,GT11D,Libre confessionnel,3206
1 D1 1D,2014-09-01,3226,4000 - LIEGE - SAINT-NICOLAS,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE RENEE JOFFROY,97,068-26 50 50,HAINAUT,1 D1 1D,46,,3226,112,Type 1 premier degré première année différenciée,"Rue Pierreuse 19 ",1732987698596020234,GT11D,WBE,3226
1 D1 1D,2014-09-01,3230,1000 - BRUXELLES - BRUXELLES,9999-12-31,INSTITUT DOMINIQUE PIRE,97,02-511 53 22,BRUXELLES-CAPITALE,1 D1 1D,46,,3230,112,Type 1 premier degré première année différenciée,"Rue T'Kint 28 ",1732987698597068804,GT11D,Libre confessionnel,3230
1 D1 1D,2014-09-01,3236,7500 - TOURNAI - TOURNAI,9999-12-31,INSTITUT DON BOSCO,97,069-89 18 18,HAINAUT,1 D1 1D,46,,3236,112,Type 1 premier degré première année différenciée,"Rue de la Culture 175 ",1732987698597068810,GT11D,Libre confessionnel,3236
1 D1 1D,2014-09-01,4809,1050 - IXELLES - IXELLES,9999-12-31,ATHENEE ROYAL D'IXELLES,97,02-626 96 30,BRUXELLES-CAPITALE,1 D1 1D,46,,4809,112,Type 1 premier degré première année différenciée,"Rue de la Croix 40 ",1732987698597068813,GT11D,WBE,4809
1 D1 1D,2014-09-01,5143,5170 - PROFONDEVILLE - PROFONDEVILLE,9999-12-31,COLLEGE DE GODINNE-BURNOT D.O.A.,97,082-61 04 00,NAMUR,1 D1 1D,46,,5143,112,Type 1 premier degré première année différenciée,"Route de Floreffe 26 ",1732987698598117377,GT11D,Libre confessionnel,5143
1 D1 1D,2014-09-01,5381,4000 - LIEGE - LIEGE,9999-12-31,ATHENEE COMMUNAL LEONIE DE WAHA,97,04-222 34 26,LIEGE,1 D1 1D,46,,5381,112,Type 1 premier degré première année différenciée,"Boulevard d'Avroy 96 ",1732987698598117379,GT11D,Subventionné communal,5381
1 D1 1D,2014-09-01,5983,1070 - ANDERLECHT - ANDERLECHT,9999-12-31,"COLLEGE ""LES TOURNESOLS""",97,0460 - 94 96 72,BRUXELLES-CAPITALE,1 D1 1D,46,,5983,112,Type 1 premier degré première année différenciée,"Boulevard Maurice Herbette 24 ",1732987698598117381,GT11D,Libre confessionnel,5983
1 D1 1D,2014-09-01,95194,7301 - BOUSSU - HORNU,9999-12-31,LYCEE PROVINCIAL HORNU COLFONTAINE,97,065-61 33 90,HAINAUT,1 D1 1D,46,,95194,112,Type 1 premier degré première année différenciée,"Route de Valenciennes 58 ",1732987698598117387,GT11D,Subventionné provincial,95194
1 D1 1D,2014-09-01,95264,7700 - MOUSCRON - MOUSCRON,9999-12-31,ATHENEE ROYAL THOMAS EDISON MOUSCRON,97,056 - 85 98 98,HAINAUT,1 D1 1D,46,,95264,112,Type 1 premier degré première année différenciée,"Place de la Justice 1 ",1732987698599165955,GT11D,WBE,95264
1 D1 1D,2014-09-01,95265,7500 - TOURNAI - TOURNAI,9999-12-31,INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE VAL - ITMA,97,069-89 02 50,HAINAUT,1 D1 1D,46,,95265,112,Type 1 premier degré première année différenciée,"Rue des Moulins 1 ",1732987698600214528,GT11D,WBE,95265
1 D1 1D,2014-09-01,95313,6041 - CHARLEROI - GOSSELIES,9999-12-31,COLLEGE DES ETOILES,97,02-216 91 20,HAINAUT,1 D1 1D,46,,95313,112,Type 1 premier degré première année différenciée,"Rue Faubourg de Charleroi 14B ",1732987698600214532,GT11D,Libre non confessionnel,95313
1 D1 1D,2014-09-01,95314,1150 - WOLUWE-SAINT-PIERRE - WOLUWE-SAINT-PIERRE,9999-12-31,ATHENEE MARGUERITE YOURCENAR,97,02-421 42 40,BRUXELLES-CAPITALE,1 D1 1D,46,,95314,112,Type 1 premier degré première année différenciée,"AVENUE DES CATTLEYAS 59 ",1732987698600214534,GT11D,Subventionné communal,95314
1 D1 1C,2014-09-01,95330,5000 - NAMUR - NAMUR,9999-12-31,ATHENEE ROYAL DE NAMUR,93,081-22 30 35,NAMUR,1 D1 1C,45,,95330,112,Type 1 premier degré première année commune,"Rue du Collège 8 ",1732987698600214536,GT11C,WBE,95330
1 D1 1D,2014-09-01,95331,6000 - CHARLEROI - CHARLEROI,9999-12-31,COLLEGE DES AUMONIERS DU TRAVAIL DE CHARLEROI,97,071-41 39 39,HAINAUT,1 D1 1D,46,,95331,112,Type 1 premier degré première année différenciée,"Rue Marie Danse 69 ",1732987698601263107,GT11D,Libre confessionnel,95331
1 D1 1D,2014-09-01,95332,7700 - MOUSCRON - MOUSCRON,9999-12-31,COLLEGE TECHNIQUE SAINT-HENRI,97,056-85 57 00,HAINAUT,1 D1 1D,46,,95332,112,Type 1 premier degré première année différenciée,"Avenue Royale 50 ",1732987698601263111,GT11D,Libre confessionnel,95332
1 D1 1D,2014-09-01,95333,6140 - FONTAINE-L'EVEQUE - FONTAINE-L'EVEQUE,9999-12-31,INSTITUT SAINTE-MARIE,97,071-52 36 59,HAINAUT,1 D1 1D,46,,95333,112,Type 1 premier degré première année différenciée,"Rue de l'Enseignement 1 ",1732987698602311683,GT11D,Libre confessionnel,95333
1 D1 1D,2014-09-01,95343,1180 - UCCLE - UCCLE,9999-12-31,L'Ecole Active,97,,BRUXELLES-CAPITALE,1 D1 1D,46,,95343,112,Type 1 premier degré première année différenciée,"Rue de Stalle 70-82 ",1732987698602311685,GT11D,Libre non confessionnel,95343
1 D1 1D,2014-09-01,95344,7830 - SILLY - SILLY,9999-12-31,COLLEGE DE LA LYS,97,056-89 09 09,HAINAUT,1 D1 1D,46,,95344,112,Type 1 premier degré première année différenciée,"RUE DE LA REMBECQ 1 ",1732987698607554561,GT11D,Libre confessionnel,95344
1 D1 1D,2014-09-01,95345,6870 - SAINT-HUBERT - SAINT-HUBERT,9999-12-31,ECOLE SECONDAIRE LIBRE SAINT-HUBERT,97,061-23 06 70,LUXEMBOURG,1 D1 1D,46,,95345,112,Type 1 premier degré première année différenciée,"RUE DES NEUF COURTILS 21 ",1732987698607554569,GT11D,Libre confessionnel,95345
1 D1 1D,2014-09-01,95372,1160 - AUDERGHEM - AUDERGHEM,9999-12-31,De l'Autre Côté de l'Ecole,97,02-675 77 02,BRUXELLES-CAPITALE,1 D1 1D,46,,95372,112,Type 1 premier degré première année différenciée,"Chaussée de Wavre 1789 ",1732987698607554571,GT11D,Libre non confessionnel,95372
1 D1 1D,2014-09-01,95375,1360 - PERWEZ - PERWEZ,9999-12-31,Collège Da Vinci,97,081-23 11 86,BRABANT WALLON,1 D1 1D,46,,95375,112,Type 1 premier degré première année différenciée,"Avenue des Tourterelles 28 ",1732987698608603136,GT11D,Libre non confessionnel,95375
1 D1 1D,2014-09-01,95383,7830 - SILLY - SILLY,9999-12-31,COLLEGE SAINT-ETIENNE DES HAYEFFES,97,,HAINAUT,1 D1 1D,46,,95383,112,Type 1 premier degré première année différenciée,RUE DE GRAMMONT 35 A000,1732987698608603138,GT11D,Libre confessionnel,95383
1 D1 1D,2014-09-01,95428,1030 - SCHAERBEEK - SCHAERBEEK,9999-12-31,INSTITUT LA VERTU,97,02-375 81 93,BRUXELLES-CAPITALE,1 D1 1D,46,,95428,112,Type 1 premier degré première année différenciée,"Rue du Palais 100 ",1732987698610700288,GT11D,Libre confessionnel,95428
1 D1 1D,2014-09-01,95460,1030 - SCHAERBEEK - SCHAERBEEK,9999-12-31,ECOLE SECOND'AIR 'SINGELIJN',97,02/705.49.25,BRUXELLES-CAPITALE,1 D1 1D,46,,95460,112,Type 1 premier degré première année différenciée,"Place des Carabiniers 18A ",1732987698610700290,GT11D,Libre non confessionnel,95460
1 D1 1D,2014-09-01,95478,1300 - WAVRE - WAVRE,9999-12-31,Institut de la Providence,97,010-23 31 11,BRABANT WALLON,1 D1 1D,46,,95478,112,Type 1 premier degré première année différenciée,"Rue de Nivelles 52 ",1732987698611748867,GT11D,Libre confessionnel,95478
