"NS_ETAB_ID","CO_ETUDE_ID","TE_LM","CO_VALEUR","DT_DEBUT","DT_FIN","SW_LM_1","SW_LM_2","SW_LM_3","SW_LM_1_OBG","SW_LM_2_OBG","SW_LM_3_OBG"
2020,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQC4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQC4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQC5 ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
2020,TQC5 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
2020,TQC5 ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
2020,TQC6 ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
2020,TQC6 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
2020,TQC6 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
2020,TQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
2020,TQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
2020,TQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
2020,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ33 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ33 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2020,TT31 ,Anglais,EN,2014-09-01,2015-08-31,O,N,N,N,N,N
2020,TT31 ,Anglais,EN,2015-09-01,2016-08-31,O,N,N,N,N,N
2020,TT31 ,Néerlandais,NL,2014-09-01,2015-08-31,O,N,N,N,N,N
2020,TT31 ,Néerlandais,NL,2015-09-01,2016-08-31,O,N,N,N,N,N
2020,TT32 ,Anglais,EN,2014-09-01,2015-08-31,O,N,N,N,N,N
2020,TT32 ,Anglais,EN,2015-09-01,2016-08-31,O,N,N,N,N,N
2020,TT32 ,Néerlandais,NL,2014-09-01,2015-08-31,O,N,N,N,N,N
2020,TT32 ,Néerlandais,NL,2015-09-01,2016-08-31,O,N,N,N,N,N
2022,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PC4C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,N,N,N
2022,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,PC5C ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
2022,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
2022,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
2022,PC6C ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
2022,PQI24,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI24,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI34,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI34,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQSC ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQSC ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQC4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQC4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQC5 ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,TQC5 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,TQC5 ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,TQC6 ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
2022,TQC6 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
2022,TQC6 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
2022,TQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,TQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,TQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
2022,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
2022,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
