"ROWNUMBER","CPMS_NS_ETAB_ID","CPMS_NOM","CPMS_RUE","CPMS_NUMERO","CPMS_CODEPOSTAL","CPMS_LOCALITE","CPMS_TELEPHONE","CPMS_FAX","CPMS_EMAIL","NS_ETAB_ID","TE_NOM_ETAB"
138,4835,Centre PMS communal de Schaerbeek 1,Rue Vifquin,"02","1030",SCHAERBEEK,"02-240 32 64","02-240 32 83",EC004835@ADM.CFWB.BE,435,"Ecole primaire communale spécialisée ""Chazal"""
139,4835,Centre PMS communal de Schaerbeek 1,Rue Vifquin,"02","1030",SCHAERBEEK,"02-240 32 64","02-240 32 83",EC004835@ADM.CFWB.BE,436,"Ecole primaire communale spécialisée ""La Vallée"""
140,4835,Centre PMS communal de Schaerbeek 1,Rue Vifquin,"02","1030",SCHAERBEEK,"02-240 32 64","02-240 32 83",EC004835@ADM.CFWB.BE,5930,Ecole maternelle communale n°2
141,4835,Centre PMS communal de Schaerbeek 1,Rue Vifquin,"02","1030",SCHAERBEEK,"02-240 32 64","02-240 32 83",EC004835@ADM.CFWB.BE,5931,Ecole maternelle communale n°6 Georges Primo
142,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,197,Complexe scolaire La Farandole & Les Marronniers
143,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,198,Ecole communale Colombe de la Paix
144,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,199,Ecole communale fondamentale Claire Joie
145,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,200,Ecole communale primaire Paradis des Enfants
146,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,210,Centre d'enseignement secondaire d'Etterbeek Ernest Richard
147,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,211,Institut Reine Fabiola Enseignement professionnel
148,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,218,Ecole Les Carrefours
149,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,524,L'Ecole Intégrée
150,4836,Centre PMS communal d'Etterbeek,Rue Fétis,"37","1040",ETTERBEEK,"02-627 08 20","02-627 24 03",ec004836@adm.cfwb.be,526,Centre Enseignement et Traitements Différenciés CETD
151,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,33,ATHENEE ROYAL LEONARDO DA VINCI
152,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,182,Conservatoire royal de Bruxelles
153,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,234,Ecole maternelle Kaléidoscope
154,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,235,Ecole communale Les Bruyères
155,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,236,École fondamentale du Vignoble
156,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,237,Ecole fondamentale La preuve par 9
157,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,239,Ecole communale n°12 Les Sept Bonniers
158,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,245,Ecole fondamentale libre Nos Enfants
159,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,251,Ecole Les Marronniers
160,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,254,Ecole communale Arc-en-ciel
161,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,256,Ecole fondamentale libre Beth Aviv
162,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,365,ATHENEE ROYAL VICTOR HORTA
163,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,376,"Ecole fondamentale spécialisée n°14 ""La Cordée"""
164,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,3231,INSTITUT DE RADIOELECTRICITE ET CINEMATOGRAPHIE
165,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,5035,Ecole fondamentale annexée Victor Horta - Saint-Gilles
166,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,5888,Ecole européenne de Bruxelles II (Woluwé)
167,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,5889,Ecole européenne de Bruxelles III (Ixelles)
168,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,95150,Ecole européenne de Mol
169,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,95406,EFA AR Leonardo Da Vinci - Goujons
170,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,95516,Ecole primaire Kaléidoscope
171,4839,Centre PMS de la Communauté française de Saint-Gilles,Rue Félix Sterckx,"44","1020",LAEKEN,"02-734 44 38","02-734 44 97",ec004839@adm.cfwb.be,95566,Ecole du Bempt
172,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,267,Ecole primaire et maternelle n°2 et 14
173,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,268,GS Eugene Flagey - du Coeur d'Ixelles Ecole communale n°4
174,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,269,Groupe scolaire n°5 des Etangs
175,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,270,Ecole n°7 du Bois de la Cambre  - Marinette De Cloedt
176,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,271,Ecole du Bois de la Cambre n°8 -  Marinette De Cloedt
177,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,272,Groupe scolaire de Ten Bosch
178,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,273,Groupe scolaire Les Jardins d'Elise - Ecole n°12 d'Ixelles
179,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,289,INSTITUT TECHNIQUE RENE CARTIGNY
180,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,290,ATHENEE COMMUNAL CHARLES JANSSENS
181,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,294,Les Navigateurs - L'Ecole en Mouvement
182,4840,Centre PMS communal d'Ixelles,Rue de la Crèche,"6","1050",IXELLES,"02-515 79 50","02-515 79 66",ec004840@adm.cfwb.be,301,Ecole professionnelle Edmond Peeters
183,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,19,Ecole fondamentale libre Saint-Pierre
184,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,50,Ecole L'Etincelle
185,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,114,Ecole fondamentale libre Saint-Louis 2 (Cardinal)
186,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,264,Ecole Joie de Vivre
187,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,266,Ecole Les Bourgeons
188,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,275,Ecole fond. libre subventionnée Saint-Joseph Boondael
189,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,276,Ecole fondamentale libre Le Jardin des Ecoliers
190,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,288,CENTRE SCOLAIRE EPERONNIERS-MERCELIS
191,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,291,CENTRE SCOLAIRE SAINT-ADRIEN - VAL DUCHESSE
192,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,391,Ecole Saint-Gabriel
193,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,434,Ecole Saints-Jean-et-Nicolas
194,4841,Centre PMS libre de Bruxelles 3,Rue Malibran,"47-49","1050",IXELLES,"02-647 17 45","02-647 57 52",ec004841@adm.cfwb.be,95320,Institut Saint-Louis 3
195,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,60,ATHENEE ROYAL D'AUDERGHEM
196,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,139,ATHENEE ROYAL GATTI DE GAMOND
197,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,181,École nationale supérieure des Arts visuels de La Cambre
198,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,212,ATHENEE ROYAL JEAN ABSIL
199,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,347,ATHENEE ROYAL DU SIPPELBERG
200,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,419,ATHENEE ROYAL ALFRED VERWEE
201,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,5027,Ecole fondamentale annexée Gatti de Gamond - Bruxelles
202,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,5031,EFA Le Petit Sippelberg
203,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,5032,E.F.A. A.R. Toots Thielemans - Prospérité
204,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,5036,Ecole fondamentale annexée Les Griottes - Schaerbeek
205,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,5037,Ecole fondamentale annexée Les Platanes - Schaerbeek
206,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,95436,Ecole primaire annexée Sippelberg
207,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,95493,Haute École Bruxelles-Brabant
208,4842,Centre PMS de la Communauté française d'Ixelles,Rue Edmond Tollenaere,"32","1020",LAEKEN,"02-513 20 55","02-511 58 80",ec004842@adm.cfwb.be,95584,Athénée Royal Toots Thielemans
209,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,306,Ecole Van Helmont
210,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,307,Ecole fondamentale communale Jacques Brel
211,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,308,Ecole fondamentale communale Frans Van Asbroeck
212,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,309,Ecole fondamentale communale Clarté
213,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,310,Ecole fondamentale communale Aurore
214,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,311,Ecole Arbre Ballon
215,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,321,Ecole du Champ des Tournesols
216,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,357,Ecole les Quatre Saisons
217,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,358,Ecole communale J.J. Michel
218,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,359,Ecole communale Peter Pan
219,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,360,Ecole communale 1/2
220,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,361,Ecole Ulenspiegel
221,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,377,Ecole primaire spécialisée communale du Parvis
222,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,95389,Ecole Nouvelle
223,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,95498,Lycée Intégral Roger Lallemand
224,4844,Centre PMS communal de Saint-Gilles,Avenue Comte de Smet de Nayer,"20","5000",BEEZ,"02/563 11 00","02-537 06 56",ec004844@adm.cfwb.be,95633,École Les petits ballons
225,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,116,Ecole fondamentale libre Enfant Jésus - Saint Jean-Baptiste
226,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,118,Ecole fondamentale libre Magellan
227,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,362,Ecole fondamentale libre des Filles de Marie
228,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,363,Ecole Sainte-Marie
229,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,364,Institut Saint-Jean-Baptiste de la Salle primaire
230,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,366,INSTITUT DES FILLES DE MARIE
231,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,367,INSTITUT SAINT-JEAN-BAPTISTE DE LA SALLE
232,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,368,INSTITUT SAINTE-MARIE
233,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,3170,Ecole fondamentale libre - Institut Saint-Thomas d'Aquin
234,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,3230,INSTITUT DOMINIQUE PIRE
235,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,3232,INSTITUT SAINT-LUC
236,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,95254,Ecole fondamentale 'La Plume'
237,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,95583,Ecole fondamentale libre Enfant Jésus 2
238,4845,Centre PMS libre de Saint-Gilles 1,Rue de l'Eglise,"59","1060",SAINT-GILLES,"02-541 81 48","02-534 81 39",ec004845@adm.cfwb.be,95634,Institut Saint Jean-Baptiste de la Salle fondamental
239,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,124,ATHENEE ROYAL DE LA RIVE GAUCHE
240,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,140,ATHENEE ROYAL DE BRUXELLES II
241,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,263,ATHENEE ROYAL DE GANSHOREN
242,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,317,ATHENEE ROYAL DE JETTE
243,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,326,ATHENEE ROYAL DE KOEKELBERG
244,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,5028,Ecole fondamentale annexée Koekelberg
245,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,5029,Ecole fondamentale annexée Bruxelles II
246,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,5030,Ecole fondamentale annexée Rive Gauche - Bruxelles
247,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,5039,Ecole fondamentale annexée Ganshoren
248,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,95377,Ecole primaire annexée Koekelberg II
249,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,95435,Ecole primaire annexée de Ganshoren
250,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,95448,Ecole primaire annexée Rive Gauche - Bruxelles
251,4846,Centre PMS de la Communauté française de Molenbeek,Avenue Marie de Hongrie,"60","1083",GANSHOREN,"02-468 39 38","02-468 10 33",ec004846@adm.cfwb.be,95493,Haute École Bruxelles-Brabant
252,4847,Centre PMS de la C.F. (ens. spécialisé) d'Auderghem,Avenue Charles Schaller,"89","1160",AUDERGHEM,"02-673 70 87","02-675 45 49",ec004847@adm.cfwb.be,65,Etablissement d'ens. spécialisé primaire et second. de la CF
253,4847,Centre PMS de la C.F. (ens. spécialisé) d'Auderghem,Avenue Charles Schaller,"89","1160",AUDERGHEM,"02-673 70 87","02-675 45 49",ec004847@adm.cfwb.be,265,École de la Découverte - Ens. primaire spécialisé de la CF
254,4847,Centre PMS de la C.F. (ens. spécialisé) d'Auderghem,Avenue Charles Schaller,"89","1160",AUDERGHEM,"02-673 70 87","02-675 45 49",ec004847@adm.cfwb.be,575,Etablissement d'enseign. spécialisé fondamental de la CF
255,4847,Centre PMS de la C.F. (ens. spécialisé) d'Auderghem,Avenue Charles Schaller,"89","1160",AUDERGHEM,"02-673 70 87","02-675 45 49",ec004847@adm.cfwb.be,1365,Institut d'ens. fondam. spécialisé de la CF La Roseraie
256,4847,Centre PMS de la C.F. (ens. spécialisé) d'Auderghem,Avenue Charles Schaller,"89","1160",AUDERGHEM,"02-673 70 87","02-675 45 49",ec004847@adm.cfwb.be,95464,EEFS Les AsTrôn'autes
