"UNIE_OBJ_ID","UNIE_CODE","UNIE_NOM_LG","UNIE_ECTS","UNIE_DIPL","UNIE_DFER","NIFO_OBJ_ID","NIVE_OBJ_ID"
11269,"033106U11F1",FRANCAIS - ACTUALITES NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11270,"033107U11F1",FRANCAIS - ACTUALITES NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9978,10135
11271,"033121U21D1",UE 1 FRANCAIS ORIENTE,"0",ATTESTATION DE REUSSITE,,9979,10137
11272,"033122U21D1",UF 2 FRANCAIS ORIENTE,"0",ATTESTATION DE REUSSITE,,9979,10137
11273,"033123U21D1",FRANCAIS ET COMMUNICATION,"0",ATTESTATION DE REUSSITE,,9979,10137
11274,"033125U32D1",FRANCAIS : COMMUNICATION ECRITE ET ORALE,"10",ATTESTATION DE REUSSITE,,9976,10140
11275,"033201U11D1",ESI - FRANCAIS - 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11276,"033201U11D2",C2D - FRANCAIS : NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11277,"033201U21D1",ESS - FRANCAIS - 1,"0",ATTESTATION DE REUSSITE,,9979,10137
11278,"033202U11D1",ESI - FRANCAIS - 02,"0",ATTESTATION DE REUSSITE,,9978,10135
11279,"033202U11D2",ESI - FRANCAIS - 02,"0",ATTESTATION DE REUSSITE,"2022-08-31",9978,10135
11280,"033202U21D1",ESS - FRANCAIS 2,"0",ATTESTATION DE REUSSITE,"2023-08-31",9979,10137
11281,"033203U21D1",COMPLEMENT DE FORMATION GENERALE : FRANCAIS ET COMMUNICATION,"0",ATTESTATION DE REUSSITE,,9979,10137
11282,"033204U21D1",C2D - FRANCAIS : NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9979,10137
11283,"035002U11C1",STAGE D'OBSERVATION ET D'INITIATION AU MONDE DU TRAVAIL,"0",ATTESTATION DE REUSSITE,,9978,10135
11284,"035002U11D1",INITIATION AUX TECHNIQUES DE COMMUNICATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9978,10135
11285,"035002U11D2",INITIATION AUX TECHNIQUES DE COMMUNICATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9978,10135
11286,"035002U11E1",INITIATION SOCIO-PROFESSIONNELLE ET TECHNIQUES DE COMMUNICATION,"0",ATTESTATION DE REUSSITE,,9978,10135
11287,"035002U11W1",INITIATION SOCIO-PROFESSIONNELLE ET TECHNIQUES DE COMMUNICATION CONVENTION FABRIMETAL (TECHNIFUTUR)-FOREM- 3 RESEAUX D'ENSEIGNEMENT,"0",ATTESTATION DE REUSSITE,,9978,10135
11288,"035002U11X2",INITIATION SOCIO-PROFESSIONNELLE ET TECHNIQUE DE COMMUNICATION (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
11289,"035002U11Z1",INITIATION SOCIO-PROFESSIONNELLE ET TECHNIQUES DE COMMUNICATION CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
11290,"035002U11Z2",INITIATION SOCIO-PROFESSIONNELLE ET TECHNIQUE DE COMMUNICATION (CONVENTION :FABRIMETAL-FOREM- 3 RESEAUX D' ENSEIGNEMENT),"0",ATTESTATION DE REUSSITE,,9978,10135
11291,"035003U11CA",INITIATION SOCIO-PROFESSIONNELLE ET TECHNIQUES DE COMMUNICATION,"0",ATTESTATION DE REUSSITE,"2020-12-31",9978,10135
11292,"035003U11C1",INITIATION SOCIO-PROFESSIONNELLE ET TECHNIQUES DE COMMUNICATION,"0",ATTESTATION DE REUSSITE,,9978,10135
11293,"035003U21Z1",INITIATION A LA COMMUNICATION A CARACTERE TOURISTIQUE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9979,10137
11294,"035004U21D1",TECHNIQUES DE COMMUNICATION ET NOTIONS DE LEGISLATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9979,10137
11295,"035004U21E1",TECHNIQUES DE COMMUNICATION ET BASES DE LA LEGISLATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9979,10137
11296,"035004U21S1",INITIATION SOCIO-PROFESSIONNELLE ET EXPRESSION ORALE ET ECRITE,"0",ATTESTATION DE REUSSITE,,9979,10137
11297,"035004U21W1",INITIATION SOCIO-PROFESSIONNELLE ET EXPRESSION ORALE ET ECRITE (CONVENTION PROMOTION SOCIALE - FOREM - TECHNIFUTUR),"0",ATTESTATION DE REUSSITE,,9979,10137
11298,"035004U21Z1",INITIATION SOCIO-PROFESSIONNELLE ET EXPRESSION ORALE ET ECRITE (CONVENTION: SAINT-LAURENT LIEGE TECHNIFUTUR),"0",ATTESTATION DE REUSSITE,"2020-12-31",9979,10137
11299,"035005U11W1",COMMUNICATION ET LEGISLATION PROFESSIONNELLE - NIVEAU 1 (CONVENTION : FABRIMETAL - FOREM - 3 RESEAUX D'ENSEIGNEMENT),"0",ATTESTATION DE REUSSITE,,9978,10135
11300,"035006U21W1",COMMUNICATION ET LEGISLATION PROFESSIONNELLES - NIVEAU 2 (CONVENTION : FABRIMETAL - FOREM - 3 RESEAUX D'ENSEIGNEMENT),"0",ATTESTATION DE REUSSITE,,9979,10137
11301,"035007U11C1",INITIATION AUX TECHNIQUES DE COMMUNICATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9978,10135
11302,"035008U11C2",TECHNIQUES DE COMMUNICATION ET BASES DE LA LEGISLATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9978,10135
11303,"035009U21D1","COMMUNICATION: EXPRESSION ORALE ET ECRITE, LEGISLATION PROFESSIONNELLE DANS LE MILIEU INDUSTRIEL","0",ATTESTATION DE REUSSITE,,9979,10137
11304,"035012U11E1",COMMUNICATION PROFESSIONNELLE ET SOCIETE,"0",ATTESTATION DE REUSSITE,,9978,10135
11305,"035015U21D1",BASES DE COMMUNICATION APPLIQUEE AU SECTEUR TERTIAIRE,"0",ATTESTATION DE REUSSITE,,9979,10137
11306,"035021U21C1",COMMUNICATION APPLIQUEE AUX FORMATIONS SOCIO-EDUCATIVES,"0",ATTESTATION DE REUSSITE,,9979,10137
11307,"035021U21D1",TECHNIQUES DE COMMUNICATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9979,10137
11308,"035021U21E1",COMMUNICATION : EXPRESSION ORALE ET ECRITE ET FORMATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9979,10137
11309,"035022U21C1",EXPRESSION ORALE ET ECRITE APPLIQUEE AUX FORMATIONS SOCIO-EDUCATIVES,"0",ATTESTATION DE REUSSITE,,9979,10137
11310,"035022U21D1",COMMUNICATION : RENFORCEMENT EN EXPRESSION ORALE ET ECRITE APPLIQUEE AU SECTEUR DU SERVICE AUX PERSONNES,"0",ATTESTATION DE REUSSITE,,9979,10137
11311,"035022U32D1",INFORMATION ET COMMUNICATION PROFESSIONNELLES,"3",ATTESTATION DE REUSSITE,,9976,10140
11312,"035022U32D2",INFORMATION ET COMMUNICATION PROFESSIONNELLES,"3",ATTESTATION DE REUSSITE,,9976,10140
11313,"035022U32F1",TECHNIQUES ET PRATIQUES DE LA COMMUNICATION,"0",ATTESTATION DE REUSSITE,,9976,10140
11314,"035023U21D1",COMMUNICATION : EXPRESSION ORALE ET ECRITE APPLIQUEE AU SECTEUR TERTIAIRE,"0",ATTESTATION DE REUSSITE,,9979,10137
11315,"035024U21D1",COMMUNICATION PROFESSIONNELLE APPLIQUEE AUX SECTEURS DU TRANSPORT ET DE LA LOGISTIQUE,"0",ATTESTATION DE REUSSITE,,9979,10137
11316,"035024U21V1",COMMUNICATION EXTERNE POUR PME (CONVENTION : C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,,9979,10137
11317,"035025U21V1",COMMUNIQUER DE MANIERE PROFESSIONNELLE VIA LES MEDIA (CONVENTION : C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,,9979,10137
11318,"035025U21Z1",COMMUNICATION : EXPRESSION ECRITE APPLIQUEE AU SECTEUR DU SERVICE AUX PERSONNES (CONVENTION),"0",ATTESTATION DE REUSSITE,,9979,10137
11319,"035026U21V1",FAIRE DE LA PUBLICITE DE MANIERE PROFESSIONNELLE (CONVENTION : C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,,9979,10137
11320,"035027U32D1",TECHNIQUES DE COMMUNICATION PROFESSIONNELLE,"6",ATTESTATION DE REUSSITE,,9976,10140
11321,"035030U21V1",VENDEUR : FRANCAIS LANGUE MATERNELLE - COMMUNICATION (CONVENTION : C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,,9979,10137
11322,"035102U32D1",METHODOLOGIES DE LA LECTURE RAPIDE ET DE LA TECHNIQUE DU RAPPORT ARGUMENTAIRE,"2",ATTESTATION DE REUSSITE,,9976,10140
11323,"035203U32C1",COMMUNICATION PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10140
11324,"035204U35S1",INITIATION PRATIQUE A LA COMMUNICATION PROFESSIONNELLE : PRESENTATION D'UN EXPOSE ORAL,"0",ATTESTATION DE REUSSITE,,9976,10143
11325,"035402U21W1",COMMUNICATION ECRITE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9979,10137
11326,"035411U31D1",CORRESPONDANCE ET RAPPORT,"4",ATTESTATION DE REUSSITE,,9976,10144
11327,"035412U31D1",METHODES ET TECHNIQUES DE COMMUNICATION,"4",ATTESTATION DE REUSSITE,,9976,10144
11328,"035501U11X1",ADMINISTRATION LOCALES ET REGIONALES - FORMATION CONTINUEE EN EXPRESSION ET COMMUNICATION NIVEAU 1 - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
11329,"035501U21E1",TECHNIQUES D'EXPRESSION,"0",ATTESTATION DE REUSSITE,,9979,10137
11330,"035501U21Z2",COMMUNICATION ORALE ET ECRITE AU SEIN DE L'ENTREPRISE VERRIERE - CONVENTION GLACERIES ST-ROCH,"0",ATTESTATION DE REUSSITE,,9979,10137
11331,"035502U11X1",ADMINISTRATIONS LOCALES ET REGIONALES - FORMATION CONTINUEE EN EXPRESSION ET COMMUNICATION NIVEAU 2 - CONVENTION,"0",ATTESTATION DE REUSSITE,,9978,10135
11332,"035502U21FA",FRANCAIS JURIDIQUE SPECIALISATION-NIVEAU MOYEN,"0",ATTESTATION DE REUSSITE,,9979,10137
11333,"035502U21F1",EXPRESSION ORALE ET ECRITE - ORTHOGRAPHE,"0",ATTESTATION DE REUSSITE,,9979,10137
11334,"035502U35C1",COMMUNICATION DES INTERVIEWS,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10143
11335,"035503U21D1",COMMUNICATION ET SERVICE A LA CLIENTELE,"0",ATTESTATION DE REUSSITE,,9979,10137
11336,"035503U36Z1",MAITRISE DE LA LANGUE FRANCAISE POUR L'ENSEIGNEMENT SUPERIEUR (CONVENTION),"0",ATTESTATION DE REUSSITE,"2021-12-31",9976,10142
11337,"035503U36Z2",MAITRISE DE LA LANGUE FRANCAISE POUR L'ENSEIGNEMENT SUPERIEUR (CONVENTION),"0",ATTESTATION DE REUSSITE,,9976,10142
11338,"035504U35X1",REMEDIATION EN EXPRESSION ECRITE POUR L'ENSEIGNEMENT SUPERIEUR (CONVENTION),"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10143
11339,"035508U11C2",METIERS DE LA VENTE ET DE L'ACCUEIL DU PUBLIC : EXPRESSION ORALE,"0",ATTESTATION DE REUSSITE,,9978,10135
11340,"035511U21X1",FRANCAIS : RENFORCEMENT EN EXPRESSION ECRITE ET ORALE A L'ATTENTION D'ETUDIANTS DE L'ENSEIGNEMENT SUPERIEUR (CONVENTION),"0",ATTESTATION DE REUSSITE,"2021-12-31",9979,10137
11341,"035512U21V1",COMMUNICATION ORALE EN SITUATION PROFESSIONNELLE (CONVENTIONC.P.N.A.E.),"0",ATTESTATION DE REUSSITE,,9979,10137
11342,"035513U21V1",COMMUNICATION : INITIATION AUX TECHNIQUES D'ACCUEIL (CONVENTION C.P.N.A.E.),"0",ATTESTATION DE REUSSITE,,9979,10137
11343,"038001U11D1",FRANCAIS ECRIT : GRAMMAIRE ET ORTHOGRAPHE - NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11344,"038001U11R1",ORTHOGRAPHE ET GRAMMAIRE NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11345,"038001U11W1",ORTHOGRAPHE ET GRAMMAIRE - NIVEAU 1 (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
11346,"038001U21F1",ORTHOGRAPHE NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9979,10137
11347,"038002U11D1",FRANCAIS ECRIT : GRAMMAIRE ET ORTHOGRAPHE - NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9978,10135
11348,"038002U11R1",ORTHOGRAPHE ET GRAMMAIRE NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9978,10135
11349,"038101U21D1",ESS - FRANCAIS : RENFORCEMENT EN ORTHOGRAPHE,"0",ATTESTATION DE REUSSITE,,9979,10137
11350,"040001U32D1",TOURISME ET ANTHROPOLOGIE,"3",ATTESTATION DE REUSSITE,"2021-12-31",9976,10140
11351,"040002U32D1",PATRIMOINE ARTISTIQUE ET CULTUREL,"7",ATTESTATION DE REUSSITE,,9976,10140
11352,"040002U32D2",PATRIMOINE ARTISTIQUE ET CULTUREL,"5",ATTESTATION DE REUSSITE,,9976,10140
11353,"040003U21S1",INVENTAIRE ET EXPLOITATION DES RESSOURCES HISTORIQUES DE FOLKLORE ET DE LOISIRS DE LA NATURE ET DU MILIEU RURAL A DES FINS TOURISTIQUES,"0",ATTESTATION DE REUSSITE,"2020-12-31",9979,10137
11354,"040003U21S2","INVENTAIRE ET EXPLOITATION DES RESSOURCES HISTORIQUES, DE FOLKLORE ET DE LOISIRS, DE LA NATURE ET DU MILIEU RURAL A DES FINS TOURISTIQUES","0",ATTESTATION DE REUSSITE,,9979,10137
11355,"040102U11D1",FORMATION GENERALE DE BASE POUR LES METIERS DE L'ALIMENTATION,"0",ATTESTATION DE REUSSITE,,9978,10135
11356,"040103U11E1",FORMATION GENERALE DE BASE APPLIQUEE AU DOMAINE TECHNIQUE ETINSERTION SOCIO-PROFESSIONNELLE,"0",ATTESTATION DE REUSSITE,,9978,10135
11357,"041101U11C2",FORMATION DE BASE NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11358,"041101U11E1",FORMATION DE BASE - NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11359,"041101U11F1",FORMATION DE BASE - NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11360,"041102U11C1",FORMATION DE BASE - NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9978,10135
11361,"041102U11E1",FORMATION DE BASE NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9978,10135
11362,"041102U11F1",FORMATION DE BASE - NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9978,10135
11363,"041103U11C1",FORMATION DE BASE - NIVEAU 3,"0",ATTESTATION DE REUSSITE,,9978,10135
11364,"041103U11E1",FORMATION DE BASE NIVEAU 3,"0",ATTESTATION DE REUSSITE,,9978,10135
11365,"041103U11F1",FORMATION DE BASE - NIVEAU 3,"0",ATTESTATION DE REUSSITE,,9978,10135
11366,"041199U11W1",COMPETENCES GENERALES DE BASE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
11367,"041490U11W1",GUIDANCE PROFESSIONNELLE ET FORMATION DE BASE - CONVENTION CADRE (FOREM - ENSEIGNEMENT DE PROMOTION SOCIALE),"0",ATTESTATION DE REUSSITE,,9978,10135
11368,"041490U11X1",GUIDANCE PROFESSIONNELLE ET FORMATION DE BASE - CONVENTION CADRE (FOREM - ENSEIGNEMENT DE PROMOTION SOCIALE),"0",ATTESTATION DE REUSSITE,,9978,10135
11369,"041490U11Z1",GUIDANCE PROFESSIONNELLE ET FORMATION DE BASE (CONVENTION CADRE FOREM-ENSEIGNEMENT DE PROMOTION SOCIALE),"0",ATTESTATION DE REUSSITE,,9978,10135
11370,"041501U22D2",EPREUVE INTEGREE DE LA SECTION : CESS - HUMAINTES GENERALES,"0",ATTESTATION DE REUSSITE,,9979,10136
11371,"041502U21D2",EPREUVE INTEGREE DE LA SECTION : CERTIFICAT D'ENSEIGNEMENT SECONDAIRE DU DEUXIEME DEGRE - ORIENTATION GENERALE,"0",ATTESTATION DE REUSSITE,,9979,10137
11372,"041503U11D1",CERTIFICAT D'ETUDES DE BASE-FRANCAIS/MATHEMATIQUES,"0",ATTESTATION DE REUSSITE,,9978,10135
11373,"041700U22D3",EPREUVE INTEGREE DE LA SECTION : COMPLEMENT DE FORMATION GENERALE EN VUE DE L'OBTENTION DU CERTIFICAT CORRESPONDANT AU CERTIFICAT D'ENSEIGNEMENT SECONDAIRE SUPERIEUR,"0",ATTESTATION DE REUSSITE,,9979,10136
11374,"041701U11D1",FORMATION GENERALE : EXPRESSION ORALE ET ECRITE EN FRANCAIS,"0",ATTESTATION DE REUSSITE,,9978,10135
11375,"041701U35X1",MISE A NIVEAU EN SCIENCES HUMAINES ET EN SCIENCES SOCIALES POUR L'ENSEIGNEMENT SUPERIEUR - CONVENTION,"0",ATTESTATION DE REUSSITE,,9976,10143
11376,"041702U21V1",REMISE A NIVEAU EN FORMATION DE BASE - CONVENTION CADRE EPS - FOREM,"0",ATTESTATION DE REUSSITE,,9979,10137
11377,"041703U11D1",FORMATION GENERALE : SCIENCES HUMAINES,"0",ATTESTATION DE REUSSITE,,9978,10135
11378,"042101U21C1",FORMATION GENERALE AXEE SUR LA CONSTRUCTION MECANIQUE,"0",ATTESTATION DE REUSSITE,,9979,10137
11379,"050105U11R1",ACTUALITE-VIE NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9978,10135
11380,"050201U11D1",ESI - SOCIETE - APPROCHE INTEGREE,"0",ATTESTATION DE REUSSITE,,9978,10135
11381,"050201U21D1",ESS - SOCIETE 1,"0",ATTESTATION DE REUSSITE,"2023-08-31",9979,10137
11382,"050201U35D1","ANIMATEUR EN ACTION COLLECTIVE POLITIQUE, CULTURELLE ET SOCIALE : APPROCHE ANTHROPOLOGIQUE","3",ATTESTATION DE REUSSITE,,9976,10143
11383,"050202U11D1",CITOYENNETE,"0",ATTESTATION DE REUSSITE,,9978,10135
11384,"050202U21D1",ESS - SOCIETE -2,"0",ATTESTATION DE REUSSITE,"2023-08-31",9979,10137
11385,"050203U21D1",COMPLEMENT DE FORMATION GENERALE : APPROCHE HISTORIQUE ET GEOGRAPHIQUE,"0",ATTESTATION DE REUSSITE,,9979,10137
11386,"050203U31S1",ACTUALITE DES SCIENCES DU VIVANT,"0",ATTESTATION DE REUSSITE,,9976,10144
11387,"050203U32D1",INSTITUTIONS ET ACTUALITE,"7",ATTESTATION DE REUSSITE,"2020-12-31",9976,10140
11388,"050203U32D2",INSTITUTIONS ET ACTUALITE,"5",ATTESTATION DE REUSSITE,,9976,10140
11389,"050204U11D1",CERTIFICAT D'ETUDES DE BASE-CITOYENNETE,"0",ATTESTATION DE REUSSITE,,9978,10135
11390,"050204U21D1",C2D - SOCIETE : APPROCHE INTEGREE,"0",ATTESTATION DE REUSSITE,,9979,10137
11391,"050301U11C1",HISTOIRE DES STYLES ET DU MOBILIER DES ORIGINES AU XII EME SIECLE,"0",ATTESTATION DE REUSSITE,,9978,10135
11392,"050301U21C1",HISTOIRE MONDIALE : CHRONOLOGIE DES GRANDS COURANTS ARTISTIQUES,"0",ATTESTATION DE REUSSITE,,9979,10137
11393,"050301U21X1",HISTOIRE REGIONALE : LES GRANDES FIGURES WALLONNES D'HIER A AUJOURD'HUI - CONVENTION,"0",ATTESTATION DE REUSSITE,,9979,10137
11394,"050301U35D1","ANIMATEUR EN ACTION COLLECTIVE POLITIQUE, CULTURELLE ET SOCIALE : METHODOLOGIE DE LA DEMARCHE HISTORIENNE","3",ATTESTATION DE REUSSITE,,9976,10143
11395,"050301U36C1",METHODOLOGIE SPECIALE DES ACTIVITES D'EVEIL : HISTOIRE,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10142
11396,"050301U38D1",ART ET PUBLICITE,"7",ATTESTATION DE REUSSITE,,9976,10138
11397,"050302U11C1",HISTOIRE DES STYLES ET DU MOBILIER DU XIII EME SIECLE A NOS JOURS,"0",ATTESTATION DE REUSSITE,,9978,10135
11398,"050302U21D1",HISTOIRE DES ARTS DE L'ESPACE DE L'ANTIQUITE A LA FIN DU XVIII EME SIECLE,"0",ATTESTATION DE REUSSITE,,9979,10137
11399,"050302U21E1",ORIENTATION / GUIDANCE : PROPEDEUTIQUE - HISTOIRE,"0",ATTESTATION DE REUSSITE,,9979,10137
11400,"050302U21X1",AGENT EN ACCUEIL ET TOURISME : CULTURE HISTORIQUE ET ARTISTIQUE (CONVENTION),"0",ATTESTATION DE REUSSITE,,9979,10137
11401,"050302U32S1",INITIATION AUX INSTITUTIONS DE LA BELGIQUE FEDERALE,"0",ATTESTATION DE REUSSITE,,9976,10140
11402,"050302U35D1","ANIMATEUR EN ACTION COLLECTIVE POLITIQUE, CULTURELLE ET SOCIALE : HISTOIRE POLITIQUE ET SOCIO-ECONOMIQUE CONTEMPORAINE","6",ATTESTATION DE REUSSITE,,9976,10143
11403,"050302U38D1",HISTOIRE DE L'ART EN OCCIDENT DE L'ANTIQUITE AU XIX E SIECLE,"5",ATTESTATION DE REUSSITE,,9976,10138
11404,"050303U21D1",HISTOIRE DES ARTS DE L'ESPACE DU XIX EME AU XXI EME SIECLE,"0",ATTESTATION DE REUSSITE,,9979,10137
11405,"050303U21X1","HISTOIRE : ""RICHESSES DU PATRIMOINE ARCHITECTURAL EN WALLONIE"" - CONVENTION","0",ATTESTATION DE REUSSITE,,9979,10137
11406,"050303U38D1",HISTOIRE DE L'ART DE CIVILISATIONS NON OCCIDENTALES DES ORIGINES AU XIX E SIECLE,"5",ATTESTATION DE REUSSITE,,9976,10138
11407,"050304U11E1",HISTOIRE DE L'ART,"0",ATTESTATION DE REUSSITE,,9978,10135
11408,"050304U21C1",HISTOIRE DES STYLES ET DU MOBILIER DES ORIGINES AU XIX IEME SIECLE,"0",ATTESTATION DE REUSSITE,,9979,10137
11409,"050304U38D2",ARTS CONTEMPORAINS,"5",ATTESTATION DE REUSSITE,,9976,10138
11410,"050305U11D1",INITIATION A L'HISTOIRE DES STYLES ET DU MOBILIER,"0",ATTESTATION DE REUSSITE,,9978,10135
11411,"050305U21C1",HISTOIRE DES STYLES ET DU MOBILIER DU XIX IEME SIECLE A NOS JOURS,"0",ATTESTATION DE REUSSITE,,9979,10137
11412,"050305U38D1",HISTOIRE DE L'ART ET DE L'ESPACE SCENIQUE,"12",ATTESTATION DE REUSSITE,,9976,10138
11413,"050306U21C1",HISTOIRE DES STYLES ET DU MOBILIER DES CIVILISATIONS NON EUROPEENNES DES ORIGINES A NOS JOURS,"0",ATTESTATION DE REUSSITE,,9979,10137
11414,"050306U38D1",HISTOIRE DE LA LITTERATURE DES ARTS DE LA SCENE,"4",ATTESTATION DE REUSSITE,,9976,10138
11415,"050307U21D1",HISTOIRE ET ESTHETIQUE DU MOBILIER,"0",ATTESTATION DE REUSSITE,,9979,10137
11416,"050308U21D1",HISTOIRE DE LA VIDEOGRAPHIE ET DU CINEMA,"0",ATTESTATION DE REUSSITE,,9979,10137
11417,"051001U11C1",INITIATION AU LATIN,"0",ATTESTATION DE REUSSITE,,9978,10135
11418,"051001U21E1",INITIATION A LA LANGUE LATINE,"0",ATTESTATION DE REUSSITE,,9979,10137
11419,"052001U22C1",INFORMATION - DOCUMENTATION,"0",ATTESTATION DE REUSSITE,,9979,10136
11420,"055001U21X1",HISTOIRE DE LA LITTERATURE EN WALLONIE : LES PROSATEURS ET LES POETES D'EXPRESSION FRANCAISE OU DIALECTALE. CONVENTION,"0",ATTESTATION DE REUSSITE,,9979,10137
11421,"061302U11S1",REMEDIATION EN FRANCAIS,"0",ATTESTATION DE REUSSITE,,9978,10135
11422,"061303U11F1",FRANCAIS - REMISE A NIVEAU - CONNAISSANCES GENERALES,"0",ATTESTATION DE REUSSITE,,9978,10135
11423,"062001U21S2",ACTUALISATION DES CONNAISSANCES,"0",ATTESTATION DE REUSSITE,,9979,10137
11424,"062003U21SA",REACTUALISATION DES CONNAISSANCES ET PREPARATION D'EXAMENS,"0",ATTESTATION DE REUSSITE,,9979,10137
11425,"062301U21W1",RESU DE TEXTE & COMM CRITIQUE PRE EXAMEN DE REDACTEUR RW,"0",ATTESTATION DE REUSSITE,,9979,10137
11426,"062302U21E3",RESUME DE TEXTE ET COMMENTAIRE CRITIQUE,"0",ATTESTATION DE REUSSITE,,9979,10137
11427,"063301U11W1","MATHEMATIQUES - CALCULS PROFESSIONNELS DES CONSTRUCTIONS METALLIQUES ET MECANIQUES (CONVENTION FABRIMETAL, FOREM, 3 RESEAUX D'ENSEIGNEMENT)","0",ATTESTATION DE REUSSITE,,9978,10135
11428,"063301U11X1",MATHEMATIQUES-CALCULS PROFESSIONNELS DES CONSTRUCTIONS METALLIQUES ET MECANIQUES (CONVENTION),"0",ATTESTATION DE REUSSITE,,9978,10135
11429,"063301U11Z2",MATHEMATIQUES - CALCULS PROFESSIONNELS DES CONSTRUCTIONS METALLIQUES ET MECANIQUES(CONVENTION :FABRIMETAL-FOREM- 3 RESEAUX D'ENSEIGNEMENT),"0",ATTESTATION DE REUSSITE,,9978,10135
11430,"065001U36C1",METHODOLOGIE SPECIALE DES ACTIVITES D'EVEIL : GEOGRAPHIE,"0",ATTESTATION DE REUSSITE,"2020-12-31",9976,10142
11431,"071101U35E1",PHILOSOPHIE: RATIONALITE ET ETHIQUE SOCIALE,"0",ATTESTATION DE REUSSITE,,9976,10143
11432,"071102U35E1",PHILOSOPHIE DES SCIENCES ET PHILOSOPHIE SOCIALE,"0",ATTESTATION DE REUSSITE,,9976,10143
11433,"071103U36S1",ANTHROPOLOGIE PHILOSOPHIQUE,"0",ATTESTATION DE REUSSITE,,9976,10142
11434,"071110U35F1",ETHIQUE ET SPIRITUALITE - PRISES DE DECISION EN SOINS CONTINUS ET PALLIATIFS,"0",ATTESTATION DE REUSSITE,,9976,10143
11435,"071112U35F1",PHILOSOPHIE : ANALYSE DE PRATIQUES DEMOCRATIQUES,"0",ATTESTATION DE REUSSITE,,9976,10143
11436,"071113U35D1","ANIMATEUR EN ACTION COLLECTIVE POLITIQUE, CULTURELLE ET SOCIALE : PHILOSOPHIE EN ACTION COLLECTIVE","3",ATTESTATION DE REUSSITE,,9976,10143
11437,"071114U35D1","ANIMATEUR EN ACTION COLLECTIVE POLITIQUE, CULTURELLE ET SOCIALE : PHILOSOPHIE POLITIQUE","3",ATTESTATION DE REUSSITE,,9976,10143
11438,"071115U35F1",PHILOSOPHIE : APPROCHES THEORIQUES ET PRATIQUES DE LA DEMOCRATIE - NIVEAU 1,"0",ATTESTATION DE REUSSITE,,9976,10143
11439,"071116U35F1",PHILOSOPHIE : APPROCHES THEORIQUES ET PRATIQUES DE LA DEMOCRATIE - NIVEAU 2,"0",ATTESTATION DE REUSSITE,,9976,10143
11440,"101000U33D2","EPREUVE INTEGREE DE LA SECTION : ""BACHELIER EN AGRONOMIE - ORIENTATION : TECHNIQUES ET GESTION AGRICOLES""","20",ATTESTATION DE REUSSITE,,9976,10139
11441,"110101U22C1",STAGE : ACQUISITION D'EXPERIENCE EN MILIEU PROFESSIONNEL - ORIENTATION AGRICOLE,"0",ATTESTATION DE REUSSITE,"2021-12-31",9979,10136
11442,"110102U33D1",BACHELIER EN AGRONOMIE : STAGE D'INTEGRATION PROFESSIONNELLE,"5",ATTESTATION DE REUSSITE,"2022-12-31",9976,10139
